0,프리바이오틱(이소말토올리고당),프리바이오틱스 체내 효소 분해 되지 않기 흡수 되지 않고 도달 하는 올리고당 장내 미생물 먹이 사용 되어 장내 균총 개선 시키는 보고 되고
354,기타 오메가3지방산,오메가 - 3 는 혈소판 응집 염증 반응 감소 시키고 혈중 중성 지방 농도 감소 시키고 심박수 혈압 강하 시켜 심혈관계 질환 인한 사망 감소 시키는 생각 되고 있습니다
355,붕소(붕소아스파테이트),붕소는 세포 벽 형성 안정화와 석회화 그리고 목질부 구분에 관여합니다 뿌리에서 꽃과 과일까지 새로운 조직의 정상적인 생장을 위해 필요합니다 붕소는 꽃가루 생성과 꽃가루 형성 그리고 활성화에 역할이 있습니다 따라서 부족한 붕소 공급은 꽃과 과일이 잘 만들어지지 않게 합니다
356,터키 꼬리 추출물 (전체),실제로 한 연구에서는 터키 꼬리 버섯 추출물 샘플에서 플라보노이드 항산화제인 케르세틴과 바이칼레인과 함께 35 가지가 넘는 페놀 화합물을 발견했습니다 페놀 및 플라보노이드 항산화제는 염증을 줄이고 보호 화합물의 방출을 자극하여 면역계 건강을 증진시킵니다
357,바나듐(바나딜 설페이트),바나딜 설페이트는 시험 관내 및 동물 모델의 당뇨병 고혈당증 및 인슐린 저항성을 감소시키는 것으로 밝혀진 바나듐의 산화 형태이다
358,수용성섬유소,수용성 식이섬유소 과일 류 해조류 견과류 들어있으며 콜레스테롤 중성 지방 낮추어 심 혈관 질환 예방 합니다 당 흡수 늦추어 당뇨병 예방 치료 도움 됩니다 오랫동안 포만 감 느끼게 하여 체중 조절 도움 됩니다
359,불용성섬유소,불용성 식이섬유소는 곡류 콩류 채소류에 주로 들어있으며 변의 부피를 늘리고 부드럽게 하며 유익한 장내 세균을 증식시켜 장운동을 촉진시켜 변비를 예방합니다 또한 발암물질에 달라붙어 대장을 빨리 통과하여 배출하도록 도와 대장암을 예방합니다
360,l. 루테리dsm,락토바실러스 루테리 (Lactobacillus reuteri) DSM 17938의 투여는 정상적이고 건강한 뉴런과 신경교 발달을 증진한다 이것은 또한 말초 신경계에서 건강한 뉴런 분화를 담보한다
361,l. 루테리 dsm,락토바실러스 루테리 (Lactobacillus reuteri) DSM 17938의 투여는 정상적이고 건강한 뉴런과 신경교 발달을 증진한다 이것은 또한 말초 신경계에서 건강한 뉴런 분화를 담보한다
362,락토바실러스루테리 atcc pta,mutans Candida albicans 등 구강병원성 세균인 그람 양성균과 그람 음성균의 증식을 억제한다[17]
363,락토바실러스 루테리dsm 17938,루테리 효능 같습니다 L 루테리 대장균 비롯 유해 균 억제 하며 전반 건강 도움 있습니다
364,락토바실러스루테리dsm17938(l. reuteri protectis®),락토바실러스 루테리 (Lactobacillus reuteri) DSM 17938의 투여는 정상적이고 건강한 뉴런과 신경교 발달을 증진한다
365,피쉬 오일,피쉬 오일을 적당량 챙겨 먹으면 다음의 효과가 있다1 # 계절성알레르기를 치료해준다  심장 건강에 좋다  피부 상태를 개선한다  뇌 건강을 향상한다  눈 관련 문제를 치료해준다  뇌졸중을 예방한다  우울증과 불안장애가 생기는 것을 예방해준다
366,총 오메가3 지방산,오메가-3 지방산은 혈액을 맑게 해주고 콜레스테롤을 낮춰주며 고지혈증을 예방한다는 점에서 심혈관 질환을 개선하는데 효능이 있다
367,수영 허브,한방에서는 산모(酸模)라는 이름으로 알려져 있으며 해열·이뇨·양혈(? 血)·지갈(止渴)·소종(消腫)의 효능이 있어 소변불리·방광결석·토혈·소갈(消渴)·개선(疥癬)·창종(瘡腫) 등에 치료제로 쓰인다
368,엘더꽃,#SCI급논문보유 #엘더꽃추출물 #엘더플라워추출물 #ElderFlowerExtract 피부 효능 #항산화효과 #피부살균수렴 #피부진정효과 #피부유연화제 #염증상처치유효과 #항바이러스효과 효능 화장품 원료 사용 하기 좋은 소재 입니다
369,앵초꽃,어린싹은 나물로 먹고 꽃이 아름다워 관상용으로 기른다 앵초의 뿌리는 땅 속에서 옆으로 뻗는데 이것을 약으로 사용하기 위하여 8·9월에 채취한다 진해·거담 효과가 있으며 1회에 8∼12g을 사용한다 그러나 이러한 효능은 다른 진해·거담제에 비하여 그 작용이 미약하다
370,버베나 허브,레몬버베나의 효능○ 진정 효과 진정 작용이 있어 신경이 긴장할때나 좌절할때 우울할 때 허브티로 음용하면 신경을 진정시켜 느긋한 기분이 될수 있습니다  ○ 소화를 촉진하는 효과 식후에 레몬버베나 티를 마시면 소화를 촉진시켜 위장의 기능을 도와줍니다  ○ 식욕 증진 효과
371,용담 뿌리,용담 뿌리 쓴맛 내는 겐티 피크 린 성분 들어 있는데 성분 침 위액 분비 촉진 활성화 시켜 식욕 증진 시키는 효능 열 내리고 염증 삭이는 작용 상당히 강한 알려져 특히 열 많을 열 내리는 작용 탁월하다고 한다
372,모링가잎(10:1 추출물 500mg에서),지금까지 밝혀진 바에 의하면 모링가 잎에는 아스코르빈산과 아연 알라닌과 세린 등의 아미노산 성분이 풍부하게 함유되어 있으며 체내에 이들 영양소가 많아지면 췌장의 베타 세포를 복원하고 인슐린 분비를 촉진시킴으로써 혈당 조절에 도움이 될 수 있습니다
373,이산화규소,실리카 잘 알려져 있듯이 혈관 근육 조직 튼튼하고 유연하게 하는 도움 됩니다 실리카 콜레스테롤 수치 낮추고 동맥 경화 위험 줄여 고혈압 심장 건강 보호 할 있다고 합니다
374,모링가잎(10:1 추출물 500 mg에서),지금까지 밝혀진 바에 의하면 모링가 잎에는 아스코르빈산과 아연 알라닌과 세린 등의 아미노산 성분이 풍부하게 함유되어 있으며 체내에 이들 영양소가 많아지면 췌장의 베타 세포를 복원하고 인슐린 분비를 촉진시킴으로써 혈당 조절에 도움이 될 수 있습니다
375,꿀벌프로폴리스추출물,둘째 꿀벌은 벌집의 틈이 난 곳에 프로폴리스를 발라 병균이나 바이러스로부터 스스로를 보호하는데 이는 다양한 유기물 및 무기질을 함유하여 민감한 피부를 진정시키고 항알레르기 항염 항박테리아성 항균 역할을 합니다
376,벌꽃가루,화분 폐 조직 항 염증 효과 가진 산화방지제 포함 있어 천식 방한 다 나아가 알레르기 치료 소화 돕고 면역체계 강화하고 자극 억제 하며 혈관 강화하고 콜레스테롤 수치 낮춰 여성 난소 기능 재생 한다 화분 임신 촉진 호르몬 촉진 역할 한다
377,로열젤리복합체(로열젤리 동결건조로열젤리),로열젤리의 약리효과는 항노화 효과 빈혈 저혈압 예방 및 치료 함암 뇌신경세포 세포 활성화로 인한 파킨스씨병 치료 동맥경화 고혈압 등 치료 효과 등이 있는 것으로 알려져 있다
378,꿀,달콤한 꿀의 효능 5가지피로해소 꿀의 주성분인 포도당과 과당은 소화가 필요 없는 단당류로서 체내 흡수가 빨라 피로해소를 빠르게 하는 효과가 있다  피부미용  성인병 예방  기침 증상 완화  변비 예방
379,메밀꿀,메밀 꿀의 효능상처 및 화상 치료설사 증상 완화위산 역류 방지감염 퇴치기침 및 감기 증상 완화항산화 제가 매우 풍부함중성 지방 수치를 낮추는 데 도움이됩니다
380,엘더베리열매추출물,엘더베리는 다양한 영양성분과 항산화성분으로 항산화와 항바이러스 효과가 매우 뛰어납니다 기침과 감기 치료에 효과적이며 염증을 완화시키는 소염효과도 가지고 있습니다 신체 전반의 면역력을 높여 줌으로써 다양한 질병을 예방하는 효과를 가지고 있습니다
381,차가버섯(mycelium)추출물,차가 버섯 효능 관 연구 항 결핵 활 성 ( Song 2011 ) 비장 세포 증식 능 cytokine 생 성능 미치는 영향 ( Kim 2010 ) 항산화 항 암 효과 ( Qi 2013 ) 면역 조절 미치는 영향 ( An 2010 ) 체중 증가 억제 지방 대사 개선 작용 ( Kim
382,포도씨추출물,포도 추출 물 올리고 메릭 프로 시아 딘 ( OPC ) 불리우는 강력한 항산화 성분 매우 풍부하여 혈관 건강 혈액 순환 심 혈관 건강 큰 도움 줍니다 OPC 는 눈 건강 기능 도움 줍니다 업계 최고 함량 포도 추출 물 제품 강력 천연 항산화 작용 !
383,올리브 잎추출물,올리브 잎 추출 물 전통 의학 오랫동안 염증 감기 독감 칸디다증 요로 감염 대상 포진 변비 알레르기 알츠하이머 병 만성 피로 증후군 관절염 같은 질병 예방 치료 사용 되어 왔습니다
384,l-시스틴,효능 입 ? 습진 여드름 보조 치료 손톱 발톱 머리카락 쉽게 갈라지는 각질 부위 질환 보조 치료 사용 합니다
385,l- 글루타민 (자유형),L-글루타민은 뇌 건강에 도움을 준다 장누수증후군 과민성대장증후군 우울증 지방간 예방에 기여한다 면역력 향상 피부미용 근육 성장도 돕는다 섭취량은 하루 2~5g이다
386,타우린(유리형),먼저 타우린은 무독성으로 각종 성인병 알코올 중독 스트레스와 같은 현대병에 효능이 좋습니다 어른들이 술을 드시고 나서 해산물이 들어있는 음식을 드시면 알코울도 분해하고 간도 보호된다고 합니다 또 타우린은 뇌의 기능을 도와줘서 혈압을 안정시키고 뇌졸중의 예방에 도움이 됩니다
387,식물성 영양소 새싹(브로콜리 싹 셀러리 물냉이 케일 겨자 양배추 싹),새싹 채소는 항암효과 뿐만 아니라 성인병 예방에도 탁월한 효능을 가지고 있으머 특히 고혈압에 탁월한 효능을 가지고 있는 새싹 채소가 많이 있습니다 다채 설채 유채 등의 유채과 새싹 채소들은 카로틴을 다량 함유하고 있어 비타민 A 부족시 걸리기 쉬운 야맹증 예방에 효과가 있습니다
388,토마토 추출물(라이코펜),토마토 추출 물 Solanum lycopersicum ( tomato ) fruit Ext 보습 력 항산화 력 멜라닌 색소 침착 억 제해 미백 효과 우수하며 항산화작용 유해 산소 없애 줍니다 항산화물질 라이코펜 몸속 쌓인 유해 산소 제거 함 질병 예방 치료 합니다
389,식물 원료 영양소 스피룰리나,스피룰리나 속 함유 된 베타카로틴 지용성 항산화 활 성 물질 피코 아닌 수용성 항산화 활 성 물질 항산화 효과 암세포 발생 억제 암세포 조기 사멸 시키고 암세포 전이 막아주는 작용 합니다
390,감귤류 바이오플라보노이드,바이오 플라보노이드 모세혈관 침투 성 높여주어 혈관 건강하게 하고 비타민 C 흡수 도와주고 산화 방지 해줍니다 바이오 플라보노이드 감귤류 노란색 띄는 헤스 페리 딘 메밀 귀리 들어있는 루틴 있습니다
391,아마씨 분말,대변 늘리고 규칙 배변 활동 하는데 도움 줍니다 이로 인해 소화기관 건강 증진 시키고 변비 과민성 대장 증후군 게실염 개선 효과 작용 합니다 이외 갱년기 증상 완화 다이어트 도움 노화 예방 여성 질환 개선 피부 미용 효과 다양한 효능 있습니다
392,달맞이꽃 오일 분말,팔방미인 달맞이꽃종자유 효능과 부작용생리통 및 생리전증후군(PMS)에 도움 달맞이꽃종자유에는 감마리놀렌산과 리놀렌산이 풍부해서 여성들에게 발생하는 생리통과 특정 시기에 예민해지는 생리전증후군(PMS)에 도움을 준다  혈관 기능 개선에 도움  염증 치료에 도움  피부미용 & 비만 해소
393,루틴,루틴 혈관 저항력 향상 시켜 고혈압 동맥경화 뇌출혈 당뇨병 성인병 예방 하는 효과 메밀 술 해독 돕는 콜린 성분 들어 있어 숙취 해소 좋다 메밀 피부 미용 좋은 식품 메밀 들어 있는 시스틴 성분 피부 생 성 활성화 노화 방지 한다
394,dna,DNA 주사 연어 폴리 디 성분 추출 치료 제로 폴리 디 은 인체 섬유 세포 증식 활성화 시키는 성분 입니다 더욱 튼튼하게 만들어주는 효과 있습니다 십견 어깨 충돌 증후군 회전 파열 발목 안정 증 있습니다
395,헤스페리딘,o 헤스페리딘은 동맥경화나 고혈압 예방 항산화 항암효과가 인정되고 있다 - 지질과산화물 형성을 억제하여 노화 지연 등의 항산화 효과 항염증 효과 및 항암 작용 콜레스테롤을 낮춰주는 작용을 한다
396,paba (파라 아미노 벤조산),동물실험 의하면 비타민 판토텐산 엽산 사용 하면 흰 머리 자연 색 환원 시키는 효과 있다고 보고 되어 o 판토텐산 ( 비타민 B 5 ) 합성 하도록 도와준다 o 엽산 합성 원료 적혈구 생 성 보 효소 작용 다
397,리코펜 (토마토 추출물),토마토 추출 물 Solanum lycopersicum ( tomato ) fruit Ext 보습 력 항산화 력 멜라닌 색소 침착 억 제해 미백 효과 우수하며 항산화작용 유해 산소 없애 줍니다 항산화물질 라이코펜 몸속 쌓인 유해 산소 제거 함 질병 예방 치료 합니다
398,쇠뜨기분말,쇠뜨기 맛 쓰고 성질 서늘하다 열 내리고 사열 제거 이뇨 효능 북한 펴낸 < 약초 성분 이용 > 납중독 예방 치료 하는 쇠뜨기 이용 방법 기술
399,보론(아미노산복합체),보론의 건강효과는 크게 3가지이며 뼈 건강 항암(특히 전립선 자궁 경부 폐) 건강한 노화입니다
400,바나듐(바나듐니코티네이트비스글리시네이트킬레이트),일부 연구에 따르면 바나듐은 콜레스테롤 수치를 낮추어 심혈관 질환 발병을 예방하는것으로 나타났습니다 바나듐은 또한 조직 배양에서 인간 전립선 암 세포의 성장을 억제하고 뼈 암(골종양)과 간암을 감소시키는 것으로 나타났습니다
401,보론(아미노산 킬레이트),보론의 건강효과는 크게 3가지이며 뼈 건강 항암(특히 전립선 자궁 경부 폐) 건강한 노화입니다
402,바나듐(바나듐 니코티네이트 비스글리시네이트 킬레이트),일부 연구에 따르면 바나듐은 콜레스테롤 수치를 낮추어 심혈관 질환 발병을 예방하는것으로 나타났습니다 바나듐은 또한 조직 배양에서 인간 전립선 암 세포의 성장을 억제하고 뼈 암(골종양)과 간암을 감소시키는 것으로 나타났습니다
403,보론(시트레이트 아스파테이트 글리시네이트),보론의 건강효과는 크게 3가지이며 뼈 건강 항암(특히 전립선 자궁 경부 폐) 건강한 노화입니다
404,보론(구연산염 아스파르트산염 글리시네이트),보론의 건강효과는 크게 3가지이며 뼈 건강 항암(특히 전립선 자궁 경부 폐) 건강한 노화입니다
405,감귤류 바이오플라보노이드 복합체,바이오 플라보노이드 모세혈관 침투 성 높여주어 혈관 건강하게 하고 비타민 C 흡수 도와주고 산화 방지 해줍니다 바이오 플라보노이드 감귤류 노란색 띄는 헤스 페리 딘 메밀 귀리 들어있는 루틴 있습니다
406,은행잎(ginkgo biloba)추출물,은행 엽 제제 동맥 확장 작용 혈관 탄력성 개선 시키고 혈소판 응집 억제 말초 혈액 순환 개선 해 현기증 어지러움 두통 청력 개선 이명 증상 감소 효과
407,l-글루타치온,글루타치온이란 세 가지 아미노산(글라이신 시스테인 글루탐산)이 결합한 물질이에요 간에서 자연적으로 생성되며 활성산소를 제거하고 노화를 막아주는 기능을 해요 항산화 효과가 뛰어나 피부 속 멜라닌 생성을 막아줘 미백 효과가 있다고 알려져 있어요
408,제아잔틴(금잔화꽃 추출물에서 추출),루테인과 제아잔틴은 모두 눈 건강을 유지하는 데 중요한 역할을 합니다 이들은 색소 침착으로 높은 에너지를 발산하는 태양광을 차단함으로써 기저 조직이 손상되지 않게 보호합니다 이들은 또한 산화 스트레스로 인한 황반의 손상을 막아주는 항산화 영양소이기도 합니다
409,콜린(바이타르트레이트),이 약에 함유된 비타민 등의 효능·효과는 비타민B1('티아민염산염')은 신경통 근육통 관절통(요통 어깨결림 등)과 각기 눈의피로에 비타민B2('리보플라빈) 및 비타민B6('피리독신염산염')은 구각염(입꼬리염) 구순염(입술염) 구내염(입안염) 설염(혀염) 습진 피부염에
410,paba(파라 아미노벤조산),동물실험 의하면 비타민 판토텐산 엽산 사용 하면 흰 머리 자연 색 환원 시키는 효과 있다고 보고 되어 o 판토텐산 ( 비타민 B 5 ) 합성 하도록 도와준다 o 엽산 합성 원료 적혈구 생 성 보 효소 작용 다
411,이노시톨 (이노시톨 헥사 니코 티 네이트),특히 적어도 알로-이노시톨(allo-inositol) 헥사니아시네이트는 심혈관질환 고콜레스테롤혈증 및 고지혈증 뿐 아니라 니아신으로 치료될 수 있는 기타 질병의 치료에 사용될 수 있는 신규로 생성된 니아신 이노시톨 에스테르이다
412,감귤 바이오플라보노이드 복합체,바이오플라보노이드는 과일의 껍질에 많이 들어 있습니다▣ 비타민 C보다 더 강력한 항산화제 바이오플라보노이드 간염이나 기타 독성물질로부터 간이 손상되는 것을 막아줍니다모세혈관벽을 튼튼하게 함으로써 중풍 치질 정맥류 코피 쉽게 멍이 드는 것에 대한 예방효과가 있습니다더보기
413,아세로라,뉴트리라이트 아세로라 C 비타민은 비타민 C와 함께 아세로라농축물혼합물 부원료로 굴껍질분말혼합물 등을 함유한 비타민 C 보충용 제품입니다 비타민 C는 수용성 비타민의 하나로 항산화 작용을 통해 유해산소로부터 세포를 보호하여 우리 몸을 지켜줍니다
414,로즈힙,로즈힙 오일의 놀라운 효능은 다음과 같습니다피부를 촉촉하게  노화 방지의 효과  피부를 밝게  상처치료 도움  항균 항바이러스 항곰팡이  여드름 개선  피부 트임에 도움
415,루틴(sophora japonica 추출),루틴은 혈관의 저항력을 향상시켜 고혈압이나 동맥경화 뇌출혈 당뇨병 등 성인병을 예방하는 효과가 있다 또 메밀에는 술의 해독을 돕는 콜린 성분이 들어 있어 숙취해소에 좋다 메밀은 피부미용에도 좋은 식품이다 메밀에 들어 있는 시스틴 성분은 피부생성을 활성화하고 노화를 방지한다
416,citrus bioflavonoid complex,켐온 : Citrus reticulata스킨 & 헤어 뷰티장 건강 & 체중 감소스포츠 영양소활력 & 에너지 향상면역 강화기타 효능
417,붕소(시트레이트 아스파테이트 글리신산),붕소는 세포 벽 형성 안정화와 석회화 그리고 목질부 구분에 관여합니다 뿌리에서 꽃과 과일까지 새로운 조직의 정상적인 생장을 위해 필요합니다 붕소는 꽃가루 생성과 꽃가루 형성 그리고 활성화에 역할이 있습니다 따라서 부족한 붕소 공급은 꽃과 과일이 잘 만들어지지 않게 합니다
418,당류(과당),과당 포도당 글리코겐 2 동시 채워주는 잉여 혈당 글리코겐 화 위해 췌장 인슐린 분비 하는데 드는 에너지 인슐린 신호 받고 잉여 포도당 글리코겐 가공 하는데 드는 에너지 절약 해주는 끝내주는 열량 대비 효율 자랑 한다 4일
419,쇠뜨기 분말,쇠뜨기의 맛은 쓰고 성질은 서늘하다 또한 열을 내리고 사열을 제거하고 이뇨 효능이 있다 북한에서 펴낸 <약초의 성분과 이용>에서는 납중독을 예방하고 치료하는 쇠뜨기의 이용 방법을 기술하고 있다
420,유비퀴놀(kaneka qh),Kaneka QH ™ 불리우는 최적 코엔자임 형태 코엔자임 가장 흡수 력 좋고 작용 력 좋은 형태 입니다 산화 스트레스 관련 하여 어려움 있는 40 성인 분들 추천 드립니다 심장 건강 여성 건강 세포 건강 운동 회복 도움 줍니다
421,코엔자임 q10 (유비 퀴논),코엔자임큐텐 세포막 안정화 강력한 항산화 작용 코엔자임큐텐 활성산소 안정 된 분자 구조 바꾸어 주는 항산화제 작용 다 유비퀴논 스스로 항산화제 작용 할 아니라 비타민 E 항산화제 작용 할 있도록 활성화 시키는 역할 한다
422,알파리포산(티옥산),[ 신데렐라 주사 ] 항산화제 알 파리 포산 치옥트산 - 석촌동 가락동 피부 항산화작용 하여 몸 독소 활성화 산소 제거 해 피부 미백 효과 피부 노화 방지 육체 피로 감소 내장 지방 감소 신진대사 도움 줍니다
423,제아잔틴(파프리카 추출물에서 추출),루테인과 제아잔틴은 모두 눈 건강을 유지하는 데 중요한 역할을 합니다 이들은 색소 침착으로 높은 에너지를 발산하는 태양광을 차단함으로써 기저 조직이 손상되지 않게 보호합니다 이들은 또한 산화 스트레스로 인한 황반의 손상을 막아주는 항산화 영양소이기도 합니다
424,펩신(1:10000),염산(HCl)과 펩신(pepsin)은 위에 들어오는 모든 음식을 죽처럼 만들어 버립니다 그리고 음식에 포함되어 있는 세균을 화학적으로 살균하는 효과를 가지고 있습니다 위산은 펩신의 활성을 높여 줍니다 그리고 위산은 음식에 들어 있는 세균을 살균합니다
425,오메가3(알파리놀렌산),오메가-3는 혈소판 응집과 염증반응을 감소시키고 혈중 중성지방의 농도를 감소시키고 심박수와 혈압을 강하시켜 심혈관계 질환으로 인한 사망을 감소시키는 것으로 생각되고 있습니다
426,오메가9(올레산),오메가 - 9 지방산 심 혈관 질환 뇌졸중 위험 낮추는 도움 될 오메가 - 9 는 오메가 - 9 HDL 콜레스테롤 ( 좋은 콜레스테롤 ) 증가 시키고 LDL 콜레스테롤 ( 나쁜 콜레스테롤 ) 감소 시키는 나타났기 심장 건강 도움 된다
427,레시틴(순수대두레시틴추출물),뇌 활성화 시키므로 「 뇌 먹이 」 라고도 한다 레시틴 생체 콜레스테롤 가용 화 관여 하여 혈중 콜레스테롤 감소 시키므로 심근경색 심 혈관 질환 예방 효과
428,포스포리피드: 포스파티딜콜린,· 혈관 손상 시키는 나쁜 콜레스테롤 ( LDL ) 낮춰주고 좋은 콜레스테롤 ( HDL ) 높여 혈중 콜레스테롤 수치 개선 하는데 도움 있어요 · 뇌 정보 전달 하는 과정 필요한 아세틸콜린 만드는 재료 쓰이는 포스 파티 딜 콜린 들어있어요
429,포스파티딜에탄올아민,Phosphatidylethanolamine 포스 파티 딜 에탄올 아민 피부 수분 공급 다크 스팟 잠재 옅게하는 인지질 일종
430,포스파티딜이노시톨,포스파티딜세린 효능기억력·즉각 회상·언어적 학습능력 개선실행 기능 향상우울증 증상 개선
431,필수 지방산: 리놀렌산,주된 기능 세포막 구조 안전성 유지 Eicosanoid 구체 두뇌 발달 기능 유지 피부 보전 필수 지방산 결핍 되면 피부 거칠어지고 면역계 신경계 초래 하며 학습 능력 떨어지는 질환 발생 시키기 충분한 섭취 필요하다
432,팔미틱애씨드,미 틱 애 씨드 기초 화장품 샴푸 안제 정제 비누 다양한 제품 많이 사용 됩니다 기초 화장품 유화 제로 많이 사용 됩니다 거품 풍부하고 정력 뛰어나 물 비누 만드는 방식 샴푸 안제 계면활성제 많이 사용 됩니다
433,리놀렌산,[감마리놀렌산 효능] 여성 건강과 이너뷰티를 한 번에 감마리놀렌산의 4가지 효능폐경기 고혈압 및 복부 비만 개선요요 현상 감소피부 장벽 강화염증성 및 비염증성 여드름 병변 감소
434,스테아르산,-팜유에서 추출한 지방산이며 크림을 걸쭉하게 해주는 역할을 합니다 -왁스와 같은 느낌의 지방산으로서 비누를 견고하게 만들어 주며 크림 로션에 유화제로 사용됩니다
435,콜린260 mg,콜린은 지방 대사에 관여하여 지방간이나 혈중 과다 지방 상태를 예방하는 데 유용한 물질입니다. 더불어 콜린의 효율적인 지방 대사는 더 높은 수준의 포만감과 관련이 있어 전반적인 체중 감소에도 도움을 주는데요.
436,포스파티딜 에탄올 아민,포스 파티 딜 에탄올 아민 ( Phosphatidylethanolamine ) 의한 TFH 세포 대사 조절 체액 면역 TFH ( T follicular helper ) 세포 B 세포 매개 체액 면역 돕는데 매우 중요하다
437,달맞이꽃 오일,달맞이꽃 종자유 효능생리통 및 생리전증후군(PMS)에 도움 달맞이꽃종자유에는 감마리놀렌산과 리놀렌산이 풍부해서 여성들에게 발생하는 생리통과 특정 시기에 예민해지는 생리전증후군(PMS)에 도움을 준다  혈관 기능 개선에 도움  염증 치료에 도움  피부미용 & 비만 해소
438,msm (메틸 술 포닐 메탄 340 ㎎의 유기물 황을 제공함),이 성분은 칼슘과 인 다음으로 인체에서 가장 풍부하게 발견되는 미네랄로 관절건강 이외에도 면역체계와 관련된 다양한 기능을 수행합니다면역기능 강화 면역기능을 강화해주는 성분 요즘 많은 분들의 초미의 관심사일 것이라고 생각합니다  항염증  항산화
439,피쉬오일,피쉬 오일을 적당량 챙겨 먹으면 다음의 효과가 있다1 # 계절성알레르기를 치료해준다  심장 건강에 좋다  피부 상태를 개선한다  뇌 건강을 향상한다 눈 관련 문제를 치료해준다 뇌졸중을 예방한다  우울증과 불안장애가 생기는 것을 예방해준다
440,총오메가3지방산,특히 오메가 - 3 지방산 염증 혈액 응고 억제 하는 역할 하며 연어 참치 고등어 같은 푸른 생선 들기름 견과류 풍부하게 들어있습니다 혈액 속 지방 정선 찾기 ! 오메가 - 3 지방산 지방 생 성 저해 지방 분해 도와줌으로써 혈액 중성 지방 감소 시킵니다
441,dpa(도코사펜타엔산),- 한-싱 DPA로 인한 기대효과는 ①한-싱 양자간 신남방 국가와의 디지털 통상 협력 강화 ②디지털·비대면 방식 수출 증대 및 중소·창업 기업의 아세안 진출 기회 확대 ③아·태지역 및 글로벌 디지털 통상 규범 정립에 주도적 역할 등임
442,오메가6(감마리놀렌산),오메가6는 오메가3와 마찬가지로 불포화지방산의 일종이며 인체 내에서 합성되지 않기 때문에 음식으로 섭취해야 한다 혈액순환 개선과 비만을 예방하는 데 도움을 준다 두뇌 발달에 중요한 역할을 하고 피부를 건강하게 유지해준다 월경 전 증후군과 생리통을 완화하는 효과도 있다
443,dmae(2-디메틸아미노에탄올 비타르트레이트),디메틸아미노에탄올 비트아트레이트(DMAE bitartrate)는 아이제머병 지발성 운동장애 야뇨증 및 ADHD를 치료하는 데 사용된다 그것은 영양 식품 영양 첨가제 건강 관리 제품 영양 증강 일반적으로 식품 의학 화장품 영양 첨가제 등에 사용됩니다
444,글루코사민 설페이트(조개 및 갑각류),글루코사민 무릎관절염 개선에 효과 OTC 영양보조제에 사용되는 약효성분으로 골관절염 환자들이 널리 복용하고 있는 글루코사민 설페이트(Glucosamine sulfate)가 무릎관절염 개선에 뚜렷한 효과를 지닌 것으로 밝혀졌다
445,황산콘드로이틴,콘드로이친황산 효능골관절염 환자의 통증 ∙ 기능 개선골관절염 환자의 관절 붓기 개선골관절염 환자의 운동 능력 개선
446,식물성 스테롤(해바라기에서 추출한 총 스테롤의 45%),체내에서 콜레스테롤의 흡수를 경쟁적으로 억제시키는 물질 이다 음식 답즙산을 통해 흡수되는 콜레스테롤과 경쟁적으로 작용함으로써 나쁜 콜레스테롤(LDL)의 흡수를 막고 식물스테롤 그 자체는 체내에 거의 흡수되지 않는다 마이셀에 대해서 콜레스테롤보다 높은 친화력을 가진다
447,호박씨 가루,말린 호박 가루 내서 물 타서 용하게 되면 알레르기 비염 효과 있답니다 기침 자주 나면 호박 구워 꿀 설탕 곁들여 드시면 좋답니다 성 기능 회복 성욕 증대 남성 분들 좋은 성분 있답니다
